total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,48.003
0,0.000000,0.000000,2.451780,0.121400,60.521
3,1.561224,0.587759,2.360271,0.100800,63.672
4,1.646014,0.469669,2.407914,0.110200,79.925
5,1.476218,0.554348,2.369929,0.104400,95.155
7,1.053069,0.808118,2.503738,0.100000,101.037
9,1.253509,0.716331,2.538244,0.101600,111.243
9,0.000000,0.000000,2.538244,0.101600,136.664
10,1.242195,0.714946,2.520922,0.100000,143.868
14,1.347667,0.632786,2.412737,0.111600,150.103
14,0.000000,0.000000,2.412737,0.111600,177.590
15,2.971942,0.017123,2.313667,0.148100,189.014
17,2.097556,0.363834,2.386145,0.100200,195.176
19,1.505612,0.535007,2.541225,0.107800,206.931
20,1.684014,0.563306,2.342727,0.132900,215.385
22,1.581886,0.607564,2.439723,0.100500,229.864
23,1.488634,0.583835,2.424714,0.115000,241.384
25,1.436226,0.550079,2.385807,0.155800,261.956
26,1.853799,0.418239,2.517963,0.100300,278.573
26,0.000000,0.000000,2.517963,0.100300,282.079
29,1.044569,0.795092,2.622015,0.100000,285.278
30,1.067352,0.771216,2.488257,0.115400,308.933
30,0.000000,0.000000,2.488257,0.115400,326.431
30,0.000000,0.000000,2.488257,0.115400,329.353
33,1.248896,0.646573,2.450036,0.102000,332.501
35,1.179348,0.705746,2.209024,0.144400,343.674
35,0.000000,0.000000,2.209024,0.144400,347.621
37,1.399980,0.697168,2.601303,0.100000,373.547
37,0.000000,0.000000,2.601303,0.100000,390.426
39,1.395280,0.632950,2.269904,0.182100,393.663
41,1.411230,0.556799,2.293770,0.127800,404.263
42,1.423634,0.561551,2.354736,0.141000,423.647
44,1.293967,0.654108,2.294282,0.201700,442.762
46,1.221597,0.663380,2.322568,0.155500,452.898
48,1.159291,0.759767,2.220989,0.177400,458.742
49,0.785160,0.915254,2.421476,0.109900,475.348
49,0.000000,0.000000,2.421476,0.109900,491.833
52,1.181539,0.698723,2.326152,0.147400,498.295
54,1.056375,0.744119,2.206974,0.183900,517.781
55,2.171649,0.293194,2.065731,0.222700,532.493
57,0.749830,0.937909,2.288718,0.158400,546.211
59,1.248913,0.691954,2.197138,0.198200,561.877
61,1.339036,0.599710,2.323946,0.177700,577.820
62,1.179758,0.718478,2.403337,0.172800,592.250
63,1.401157,0.554036,2.387507,0.226100,605.600
65,1.349161,0.599583,2.373514,0.163400,613.474
67,1.061903,0.791183,2.110884,0.203700,619.687
68,1.156192,0.806604,2.276791,0.129400,633.033
69,0.845927,0.886749,2.441065,0.113900,646.569
71,1.510215,0.525448,2.322200,0.153800,658.539
73,1.029191,0.767887,2.178005,0.164400,675.964
75,1.009149,0.772075,1.988230,0.257900,688.193
76,1.846235,0.480055,2.359224,0.120300,702.663
78,0.925943,0.831587,2.288466,0.137400,710.407
79,1.439008,0.726708,2.160077,0.191100,724.621
80,1.174338,0.750581,2.228271,0.177400,739.434
82,1.284126,0.635289,2.354870,0.173000,750.567
84,1.345174,0.593838,2.169178,0.249500,764.522
85,0.934338,0.841039,2.407413,0.145700,784.250
85,0.000000,0.000000,2.407413,0.145700,789.404
89,1.173069,0.711202,2.396040,0.124100,793.059
89,0.000000,0.000000,2.396040,0.124100,804.480
89,0.000000,0.000000,2.396040,0.124100,826.860
91,1.544803,0.481362,2.363113,0.152700,836.739
94,0.993653,0.780693,2.180707,0.184300,848.868
94,0.000000,0.000000,2.180707,0.184300,866.831
95,2.021940,0.157068,1.953377,0.260200,873.918
98,0.988251,0.821550,2.186424,0.178500,880.971
99,1.284307,0.640637,2.128680,0.201800,897.651
100,1.218731,0.718823,2.122362,0.198100,918.360
